Time period,Time identifier,Geographic level,Country name,Country code,Region name,Region code,LA name,LA code (old),LA code (new),School phase,School Name,School LA Estab ID,URN,Total Revenue Balance (£),B01 Committed revenue balance (£),B02 Uncommitted revenue balance (£),B06 Community focussed extended school revenue balance (£),Total revenue balance as a % of total income
201920,Financial year,School,England,E92000001,North East,E12000001,Hartlepool,805,E06000001,Primary,Barnard Grove Primary School,8052310,111617,0,0,0,0,0
201920,Financial year,School,England,E92000001,North East,E12000001,Hartlepool,805,E06000001,Primary,Rift House Primary School,8052341,111640,56964.38,56964.38,0,0,3.4
201920,Financial year,School,England,E92000001,North East,E12000001,Hartlepool,805,E06000001,Primary,Rossmere Primary School,8052342,111641,-120459.1,0,-95348.84,-25110.26,-5.1
201920,Financial year,School,England,E92000001,North East,E12000001,Hartlepool,805,E06000001,Primary,Grange Primary School,8052364,111661,123647.5,123647.5,0,0,5.1
201920,Financial year,School,England,E92000001,North East,E12000001,Hartlepool,805,E06000001,Primary,Greatham CofE Primary School,8053006,111673,98256.86,98256.86,0,0,15
201920,Financial year,School,England,E92000001,North East,E12000001,Hartlepool,805,E06000001,Primary,Sacred Heart RC Primary School,8053321,111691,95816.99,95816.99,0,0,4.7
201920,Financial year,School,England,E92000001,North East,E12000001,Hartlepool,805,E06000001,Primary,St Cuthbert's RC Primary School,8053322,111692,66620.42,66620.42,0,0,4.7
201920,Financial year,School,England,E92000001,North East,E12000001,Hartlepool,805,E06000001,Primary,St Joseph's RC Primary School,8053323,111693,130159,130159,0,0,16.4
201920,Financial year,School,England,E92000001,North East,E12000001,Hartlepool,805,E06000001,Primary,St Teresa's RC Primary School,8053324,111694,137633.4,137633.4,0,0,8.3
201920,Financial year,School,England,E92000001,North East,E12000001,Hartlepool,805,E06000001,Primary,St Bega's RC Primary School,8053328,111697,58173.31,58173.31,0,0,5.8
201920,Financial year,School,England,E92000001,North East,E12000001,Hartlepool,805,E06000001,Primary,St John Vianney RC Primary School,8053329,111698,2629.33,56441.81,0,-53812.48,0.1
201920,Financial year,School,England,E92000001,North East,E12000001,Hartlepool,805,E06000001,Secondary,St Hild's Church of England Voluntary Aided School,8054000,133293,-1725452,0,-1725452,0,-36.3
201920,Financial year,School,England,E92000001,North East,E12000001,Hartlepool,805,E06000001,Secondary,High Tunstall College of Science,8054133,111748,-305835.2,0,-300884.1,-4951.06,-4.4
201920,Financial year,School,England,E92000001,North East,E12000001,Hartlepool,805,E06000001,Special,Springwell School,8057027,111785,211178.5,211178.5,0,0,9.7
201920,Financial year,School,England,E92000001,North East,E12000001,Middlesbrough,806,E06000002,Primary,Abingdon Primary School,8062000,131519,103898.9,103898.9,0,0,3.5
201920,Financial year,School,England,E92000001,North East,E12000001,Middlesbrough,806,E06000002,Primary,Whinney Banks Primary School,8062002,134076,228888.7,228888.7,0,0,9.6
201920,Financial year,School,England,E92000001,North East,E12000001,Middlesbrough,806,E06000002,Primary,Beech Grove Primary School,8062120,111577,115802.1,115802.1,0,0,4.2
201920,Financial year,School,England,E92000001,North East,E12000001,Middlesbrough,806,E06000002,Primary,Newport Primary School,8062124,111580,269797.5,269797.5,0,0,12.8
201920,Financial year,School,England,E92000001,North East,E12000001,Middlesbrough,806,E06000002,Primary,Newham Bridge Primary School,8062138,111585,78627.44,78627.44,0,0,4.8
201920,Financial year,School,England,E92000001,North East,E12000001,Middlesbrough,806,E06000002,Primary,Acklam Whin Primary School,8062139,111586,102616.2,102616.2,0,0,5.2
201920,Financial year,School,England,E92000001,North East,E12000001,Middlesbrough,806,E06000002,Primary,Breckon Hill Primary School,8062141,111587,209441.6,209441.6,0,0,6.7
201920,Financial year,School,England,E92000001,North East,E12000001,Middlesbrough,806,E06000002,Primary,Berwick Hills Primary School,8062326,111626,191284.4,191284.4,0,0,9.4
201920,Financial year,School,England,E92000001,North East,E12000001,Middlesbrough,806,E06000002,Primary,Park End Primary School,8062332,111632,452912.6,452912.6,0,0,13.6
201920,Financial year,School,England,E92000001,North East,E12000001,Middlesbrough,806,E06000002,Primary,Thorntree Primary School,8062333,111633,474302.8,474302.8,0,0,24.5
201920,Financial year,School,England,E92000001,North East,E12000001,Middlesbrough,806,E06000002,Special,Priory Woods School,8067000,131425,361732.1,361732.1,0,0,8.8
201920,Financial year,School,England,E92000001,North East,E12000001,Middlesbrough,806,E06000002,Special,Beverley School,8067003,111773,279516.9,279516.9,0,0,8.6
201920,Financial year,School,England,E92000001,North East,E12000001,Middlesbrough,806,E06000002,Special,Holmwood School,8067005,111775,371995.3,371995.3,0,0,18.4
201920,Financial year,School,England,E92000001,North East,E12000001,Redcar and Cleveland,807,E06000003,Pupil referral unit,Archway,8071100,111520,-82827.94,0,-82827.94,0,-4.9
201920,Financial year,School,England,E92000001,North East,E12000001,Redcar and Cleveland,807,E06000003,Primary,Highcliffe Primary School,8072000,131457,49093.33,49093.33,0,0,2.7
201920,Financial year,School,England,E92000001,North East,E12000001,Redcar and Cleveland,807,E06000003,Primary,Lingdale Primary School,8072016,111531,78377.81,78377.81,0,0,11.8
201920,Financial year,School,England,E92000001,North East,E12000001,Redcar and Cleveland,807,E06000003,Primary,Lockwood Primary School,8072018,111533,67916,65610,0,2306,6.1
201920,Financial year,School,England,E92000001,North East,E12000001,Redcar and Cleveland,807,E06000003,Primary,Bankfields Primary School,8072207,111604,156943.5,156943.5,0,0,21.6
201920,Financial year,School,England,E92000001,North East,E12000001,Redcar and Cleveland,807,E06000003,Primary,Hummersea Primary School,8072311,111618,160484.7,160484.7,0,0,9.5
201920,Financial year,School,England,E92000001,North East,E12000001,Redcar and Cleveland,807,E06000003,Primary,Whale Hill Primary School,8072336,111635,225151,225151,0,0,17.6
201920,Financial year,School,England,E92000001,North East,E12000001,Redcar and Cleveland,807,E06000003,Primary,Newcomen Primary School,8072339,111638,164657.9,164657.9,0,0,9
201920,Financial year,School,England,E92000001,North East,E12000001,Redcar and Cleveland,807,E06000003,Primary,Grangetown Primary School,8072349,111647,463678.6,463678.6,0,0,56.7
201920,Financial year,School,England,E92000001,North East,E12000001,Redcar and Cleveland,807,E06000003,Primary,Belmont Primary School,8072365,111662,61009.37,61009.37,0,0,3.9
201920,Financial year,School,England,E92000001,North East,E12000001,Redcar and Cleveland,807,E06000003,Primary,Saltburn Primary School,8072366,111663,127665.7,127665.7,0,0,6.8
201920,Financial year,School,England,E92000001,North East,E12000001,Redcar and Cleveland,807,E06000003,Primary,Caedmon Primary School,8073389,134096,135757.5,135757.5,0,0,16.7
201920,Financial year,School,England,E92000001,North East,E12000001,Redcar and Cleveland,807,E06000003,Primary,South Bank Community Primary School,8073394,134705,215058.7,215058.7,0,0,11.7
201920,Financial year,School,England,E92000001,North East,E12000001,Redcar and Cleveland,807,E06000003,Primary,Chaloner Primary School,8073396,131644,196535.9,193714.4,0,2821.5,15.8
201920,Financial year,School,England,E92000001,North East,E12000001,Redcar and Cleveland,807,E06000003,Primary,Handale Primary School,8073397,131645,-12398.61,0,-12398.61,0,-1.1
201920,Financial year,School,England,E92000001,North East,E12000001,Redcar and Cleveland,807,E06000003,Secondary,Laurence Jackson School,8074005,111724,-39753.66,0,-39753.66,0,-0.6
201920,Financial year,School,England,E92000001,North East,E12000001,Redcar and Cleveland,807,E06000003,Secondary,Huntcliff School,8074007,111726,421179.6,421179.6,0,0,11.7
201920,Financial year,School,England,E92000001,North East,E12000001,Redcar and Cleveland,807,E06000003,Special,Kirkleatham Hall School,8077008,111777,538975.9,538975.9,0,0,15.1
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Pupil referral unit,Bishopton Centre,8081101,111521,-118845.8,0,-118845.8,0,-6.7
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,Oakdene Primary School,8082000,131409,89632.29,0,89632.29,0,5.3
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,St Francis of Assisi CofE School,8082002,132810,0,0,0,0,0
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,Myton Park Primary School,8082003,132808,91837.35,43108,48729.35,0,6.9
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,High Clarence Primary School,8082004,111523,44814.63,0,44814.63,0,6
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,Billingham South Community Primary School,8082005,111524,157063.3,0,157063.3,0,6.5
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,Preston Primary School,8082022,111535,101392.7,0,101392.7,0,7.7
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,Mill Lane Primary School,8082030,111539,108051.8,0,108051.8,0,6.7
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,Bowesfield Primary School,8082032,111540,71661.6,56216,15445.6,0,4.1
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,Whitehouse Primary School,8082056,111549,138685.8,0,138685.8,0,6.8
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,The Glebe Primary School,8082057,111550,154048.9,0,154048.9,0,8.2
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,Durham Lane Primary School,8082080,111562,73248.71,0,73248.71,0,8.8
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,Bewley Primary School,8082088,136093,0,0,0,0,0
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,Oxbridge Lane Primary School,8082345,111644,100450.4,0,100450.4,0,4.6
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,Ingleby Mill Primary School,8082362,130256,163114.6,0,163114.6,0,6.9
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,Tilery Primary School,8082363,111660,65981.73,0,65981.73,0,3.8
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,Mandale Mill Primary School,8082371,130378,67641.75,0,67641.75,0,3.6
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,Prior's Mill Church of England Controlled Primary School Billingham,8083000,111667,54355.58,0,54355.58,0,2.3
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,St John the Baptist Church of England Voluntary Controlled Primary School,8083001,111668,133731,0,133731,0,7.2
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,Thornaby-on-Tees Church of England Voluntary Controlled Primary School,8083002,111669,0,0,0,0,0
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,St Cuthbert's RC Voluntary Aided Primary School,8083312,111683,96860.53,0,96860.53,0,8.2
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,St Patrick's Roman Catholic Voluntary Aided Primary School,8083316,111687,121592.2,0,121592.2,0,10.4
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,William Cassidi Church of England Aided Primary School,8083392,111720,81776.41,12370,69406.41,0,9.5
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,Fairfield Primary School,8083393,134621,101135.8,0,101135.8,0,5.1
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,Barley Fields Primary,8083394,134708,271543.9,0,271543.9,0,9.6
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,Harewood Primary School,8083395,134853,163064.9,0,163064.9,0,6.7
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,Holy Trinity Rosehill CofE Voluntary Aided Primary School,8083396,131251,50882.28,50882.28,0,0,3
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Primary,Roseberry Primary School,8083397,135126,167859.5,0,167859.5,0,8.1
201920,Financial year,School,England,E92000001,North East,E12000001,Stockton-on-Tees,808,E06000004,Secondary,Northfield School and Sports College,8084102,111731,401109.9,0,401109.9,0,4.9
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Nursery,Oxhill Nursery School,8401014,113970,83135.03,83135.03,0,0,10.7
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Nursery,Wingate Community Nursery School,8401016,113971,202046.2,202046.2,0,0,37
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Nursery,Aclet Close Nursery School,8401018,113972,37720.72,37720.72,0,0,10.9
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Nursery,Oxclose Nursery School,8401021,113973,30259.68,30259.68,0,0,7
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Nursery,Seaham Harbour Nursery School,8401023,113975,49365.58,49365.58,0,0,9.1
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Nursery,Etherley Lane Nursery School,8401024,113976,76527.76,76527.76,0,0,26.3
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Nursery,Langley Moor Nursery School,8401025,113977,17503.29,17503.29,0,0,5.2
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Nursery,Beechdale Nursery School,8401033,113985,33738.13,33738.13,0,0,7.2
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Nursery,Horden Nursery School,8401035,113986,148883.3,151383.3,0,-2500,26.3
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Nursery,Rosemary Lane Nursery School,8401038,113989,119110.1,119110.1,0,0,22.3
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Nursery,Tudhoe Moor Nursery School,8401040,113991,138440.4,142503.2,0,-4062.82,35.5
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Pupil referral unit,The Woodlands,8401100,113992,0,0,0,0,0
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Ropery Walk Primary School,8402000,113993,165252.3,165252.3,0,0,11.8
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Middlestone Moor Primary School,8402001,131886,170651,170651,0,0,12.3
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,North Park Primary School,8402003,132172,62178.35,62178.35,0,0,5.1
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Seascape Primary School,8402004,133701,173964.8,165474.7,0,8490.07,9.2
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Pelton Community Primary School,8402005,134078,121976.1,116850.4,0,5125.74,6.9
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Westlea Primary School,8402043,113998,121710.6,121074.7,0,635.89,8.5
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Edmondsley Primary School,8402105,114001,32788.45,32788.45,0,0,3.7
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Lumley Junior School,8402107,114002,111472.2,111472.2,0,0,12.9
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Lumley Infant and Nursery School,8402108,114003,85671.05,85671.05,0,0,8.6
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,West Pelton Primary School,8402114,114004,63457.22,63457.22,0,0,13
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Nettlesworth Primary School,8402116,114005,17349.05,6641.06,0,10707.99,3
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Red Rose Primary School,8402125,114008,171277.8,171277.8,0,0,12.8
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Woodlea Primary School,8402126,114009,147026,147026,0,0,13.2
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Cestria Primary School,8402133,114012,146923.6,146923.6,0,0,7.8
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Bournmoor Primary School,8402146,114018,61290.04,61290.04,0,0,9.1
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Cotherstone Primary School,8402185,114020,20967.24,20967.24,0,0,5.4
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Beamish Primary School,8402205,114021,73442.88,72915.88,0,527,12.2
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Collierley Primary School,8402208,114022,145472.5,145472.5,0,0,14.3
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Catchgate Primary School,8402210,114023,200898.3,721274.1,0,-520375.9,12.2
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Annfield Plain Junior School,8402212,114024,18707.62,18707.62,0,0,2.3
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Annfield Plain Infant School,8402213,114025,119135.4,119135.4,0,0,16.6
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,East Stanley School,8402217,114026,52738.41,52574.87,0,163.54,4.5
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Stanley Burnside Primary School,8402232,114033,201930.3,201930.3,0,0,15.7
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Burnopfield Primary School,8402234,114035,105400.1,105400.1,0,0,5.8
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Shotley Bridge Primary School,8402257,114038,166040.4,162668.9,0,3371.5,9.4
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Leadgate Primary School - Split Site,8402259,114039,89679.2,89613.2,0,66,7.5
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Burnhope Primary School,8402261,114041,22864.89,20394.89,0,2470,3.7
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Castleside Primary School,8402266,114043,47766.23,47766.23,0,0,6.6
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,The Grove Primary School,8402269,114046,30408.94,51626.58,0,-21217.64,3
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Delves Lane Primary School,8402272,114047,43198,43198,0,0,2.7
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Moorside Primary School,8402276,114050,129581.6,129110.6,0,471,14.6
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Consett Junior School,8402277,114051,99941.62,99797.36,0,144.26,9.6
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Consett Infant School,8402278,114052,79563.21,79658.21,0,-95,8.5
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Hamsterley Primary School,8402301,114053,2122.24,2122.24,0,0,0.6
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Hunwick Primary School,8402302,114054,-25348.3,0,-25348.3,0,-3.1
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Tow Law Millennium Primary School,8402307,114055,44777.59,33537.06,0,11240.53,6
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Crook Primary School,8402308,114056,15329.94,15329.94,0,0,0.7
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Peases West Primary School,8402311,114058,-32544.02,0,-32544.02,0,-4.5
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Stanley (Crook) Primary School,8402313,114059,119498,119498,0,0,14.7
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Sunnybrow Primary School,8402316,114060,192484.2,192484.2,0,0,30.8
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Howden-le-Wear Primary School,8402318,114061,21602.5,21176.51,0,425.99,2.6
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Frosterley Primary School,8402319,114062,129432.5,115522.5,0,13910.06,28.2
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Rookhope Primary School,8402321,114063,78833.89,78833.89,0,0,35.1
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,St John's Chapel Primary School,8402322,114064,57637.1,57637.1,0,0,24.2
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Wearhead Primary School,8402324,114065,72979.21,72979.21,0,0,27.3
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Willington Primary School,8402326,114066,223246.8,223246.8,0,0,16.3
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Witton-le-Wear Primary School,8402328,114067,-8765.54,0,-8765.54,0,-1.4
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Wolsingham Primary School,8402329,114068,187712.7,182360.5,0,5352.23,18.5
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Oakley Cross Primary School and Nursery,8402330,114069,119844,119844,0,0,13.1
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Byers Green Primary School,8402351,114070,123596.6,123596.6,0,0,21.7
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Bluebell Meadow Primary School,8402357,114071,-77928.76,0,-77928.76,0,-4.5
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Kirk Merrington Primary School,8402361,114074,25412.2,25412.2,0,0,3.6
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Cassop Primary School,8402362,114075,80213.12,73798.25,0,6414.87,9.7
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Ferryhill Station Primary School,8402368,114078,-22694.24,0,-22694.24,0,-3.9
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,West Cornforth Primary School,8402370,114079,403492.6,405092.1,0,-1599.45,33.5
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Coxhoe Primary School,8402372,114080,61687.51,61687.51,0,0,4.1
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Kelloe Primary School,8402374,114081,39729.02,39729.02,0,0,5
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Dean Bank Primary and Nursery School,8402385,114086,151037.2,152137.2,0,-1100,13.7
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Bowburn Primary School,8402388,114087,-54659.09,0,-54659.09,0,-4.8
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Bowburn Infant School,8402389,114088,558193.2,558193.2,0,0,56.7
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Ox Close Primary School,8402394,114091,2190.58,2190.58,0,0,0.1
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Fishburn Primary School,8402399,114095,42342.3,41492.3,0,850,4.3
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Broom Cottages Primary & Nursery School,8402400,114096,75474.35,75474.35,0,0,4.4
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Etherley Lane Primary School,8402401,114097,183282.8,183175.8,0,107.08,12.2
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Ramshaw Primary School,8402409,114099,15838.84,15838.84,0,0,3.5
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Forest of Teesdale Primary School,8402410,114100,68997.41,68997.41,0,0,33.3
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Aycliffe Village Primary School,8402411,114101,48920.87,44920.87,0,4000,6
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Butterknowle Primary School,8402413,114102,107396.5,110389.9,0,-2993.36,23.9
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Escomb Primary School,8402417,114103,96824.21,96824.21,0,0,9.1
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,St Helen Auckland Community Primary School,8402419,114104,-11925.98,0,-11925.98,0,-1
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Thornhill Primary School,8402423,114106,104139.4,94027.14,0,10112.28,8.6
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Toft Hill Primary School,8402426,114107,95134.31,65424.46,0,29709.85,9.6
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Woodland Primary School,8402428,114108,108177.4,108177.4,0,0,31
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Middleton-in-Teesdale Nursery and Primary School,8402430,114109,31194.35,31121.41,0,72.94,3.9
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Cockton Hill Junior School,8402433,114110,271217,271217,0,0,23.3
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Cockton Hill Infant School,8402434,114111,243675.8,242175.8,0,1500,23.9
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Timothy Hackworth Primary School,8402438,114113,209986.4,207812.4,0,2174,8.8
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Cockfield Primary School,8402440,114114,69385.43,0,-56771,126156.4,9.9
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Montalbo Nursery & Primary School,8402442,114115,31221.9,31221.9,0,0,3.2
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,New Brancepeth Primary School,8402453,114119,-1735.89,0,-1735.89,0,-0.2
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Langley Moor Primary School,8402455,114120,58693.03,58643.03,0,50,6.2
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Witton Gilbert Primary School,8402462,114122,35835.83,32736.83,0,3099,3.3
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Pittington Primary School,8402470,114125,86892.9,83613.75,0,3279.15,8.2
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Ludworth Primary School,8402472,114126,84940.05,79527.48,0,5412.57,14
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Sherburn Primary School,8402473,114127,121965.1,121965.1,0,0,13.3
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,West Rainton Primary School,8402475,114128,176371.3,175887.8,0,483.5,18.6
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Bearpark Primary School,8402477,114129,89068.72,89068.72,0,0,11.3
201920,Financial year,School,England,E92000001,North East,E12000001,Durham,840,E06000047,Primary,Neville's Cross Primary School,8402481,114130,156686.4,155453.8,0,1232.6,9.8
